text,label
"
It's not what they did that matters.  It's what *you* do and
what *I* do and what *we* do in response that matters.  Do we
lessen ourselves by killing in response to killing?  It's
vengeance.  That's all.  It's no deterrent.  It serves no
purpose but to slake somebody's blood lust.


Yeah yeah yeah... and sure would be nice if we didn't apply the
death penalty disproportionately to minorities.  I'll revisit my
opinion on the death penalty when there are more whites up for
it than blacks.  I.e., when hell freezes over.
",talk.politics.misc
"Hi,
I am not sure where to post this message, please contact me if I'm way off
the mark.
On 19.3.93 my wife went to her General Practitioner (Doctor). He mentioned
an article from a medical journal that is of great interest to us. He had
read it in the previous three months but has been unable to find it again.
The article was about Whiplash Injury/Cervical Pain. It mentions the use of
a MRI (Magnetic Resonance Imagery) machine as a diagnostic tool and the work
of a neurosurgeon who relived cervical pain.
This article is most likely in an Australian medical journal. I very much
want to obtain the name of the article, journal and author because the case
matches my wife. We would very much appreciate anyone's help in this matter
via email preferably.
---------------------------------------------------------------------------
Gavin Anderson                              email: GAnderson@cmutual.com.au
Analyst/Programmer.                         phone: +61-3-607-6299
Colonial Mutual Life Aust. (ACN 004021809)  fax  : +61-3-283-1095
-----------Some people never consciously discover their antipodes----------

---------------------------------------------------------------------------
Gavin Anderson                              email: GAnderson@cmutual.com.au
Analyst/Programmer.                         phone: +61-3-607-6299
Colonial Mutual Life Aust. (ACN 004021809)  fax  : +61-3-283-1095",sci.med
"
The other Jewish HOF'er is Rod Carew (who converted).  

Lowenstein is Jewish, as well as Montana's only representative to the
major leagues.

Undeserving Cy Young award winner Steve Stone is Jewish.  Between Stone,
Koufax, Ken Holtzman (? might have the wrong pitcher, I'm thinking of the
one who threw a no-hitter in both the AL and NL), and Big Ed Reulbach,
that's quite a starting rotation.  Moe Berg can catch.  Harry Steinfeldt,
the 3b in the Tinkers-Evers-Chance infield.

Is Stanky Jewish?  Or is that just a ""Dave Cohen"" kinda misinterpretation?
Whatever, doesn't look like he stuck around the majors too long.",rec.sport.baseball
"Does anybody have a GIF of the Tiger Stadium seating chart?  Thanks!
-- 
------------------------------------------------------------------------------
Brian Curran                 Mead Data Central              brian@meaddata.com ",rec.sport.baseball
"
So that's why the 13 newly independent states all had tax systems...",talk.politics.misc
"I wanted to know if any of you out there can recommend a good
book about graphics, still and animated, and in VGA/SVGA.

Thanks in advance
",comp.graphics
"-*-----


I hope Gordon Banks did not mean to imply that notions such as
hard-to-see candida infections causing various problems should not
be investigated.  Many researchers have made breakthroughs by 
figuring out how to investigate things that were previously thought
""virtually impossible to test for.""

Indeed, I would be surprised if ""candida overbloom"" were such a
phenomena.  I would think that candida would produce signature
byproducts whose measure would then set a lower bound on the 
extent of recent infection.  I realize this might get quite 
tricky and difficult, probably expensive, and likely inconvenient
or uncomfortable to the subjects, but that is not the same as 
""virtually impossible.""",sci.med
"  (drieux, just drieux) writes (about the armed services):

Well, uh, actually I agree.

",talk.politics.misc
"Go easy on him drieux. It is the right of every American to
know nothing about anything. 



------------------------------------------------------------------------------
""Who said anything about panicking?"" snapped Authur.           Garrett Johnson
""This is still just culture shock. You wait till I've       Garrett@Ingres.com
settled into the situation and found my bearings.
THEN I'll start panicking!"" - Douglas Adams  ",talk.politics.misc
"





  Oh, oh, we all know what's going to happen now don't we!",rec.sport.baseball
"I may not be the world's greatest expert on chiggers (a type of
mite indigenous to the south), but I certainly have spent a lot
of time contemplating the little buggers over the past six years
(since we moved to N.C.).  Here are some observations gained from
painful experience:

  1. Reactions to chiggers vary greatly from person to person.
     Some people get tiny red bites.  Others (like me) are more
     sensitive and get fairly large swollen sore-like affairs.

  2. Chigger bites are the gift that keeps on giving.  I swear
     that these things will itch for months.

  3. There is a lot of folklore about chiggers.  I think most of
     it is fiction.  I have tried to do research on the critters,
     since they have such an effect on me.  The only book I could
     find on the subject was a *single* book in UNC's special
     collections library.  I have not yet gone through what is
     required to get it.

  4. Based on my experience and that of my family members, the old
     folk remedy of fingernail polish simply doesn't work.  I recall
     reading that the theory upon which it is based (that the chiggers
     burrow into your skin and continue to party there) is false.  I
     think it is more likely that the reaction is to toxins of some
     sort the little pests release.  But this is speculation.

  5. The *best* approach is prevention.  A couple of things work well.
     A good insect repellent (DEET) such as Deep Woods Off liberally
     applied to ankles, waistband, etc. is a good start.  There is
     another preparation called ""Chig Away"" that is a combination of
     sulfur and some kind of cream (cortisone?) that originally was
     prepared for the Army and is not commercially available.  In
     the summer I put this on my ankles every morning when I get
     up on weekends since I literally can't go outside where we
     live (in the country) without serious consequences.  (They
     apparently don't like sulfur much at all.  You can use sulfur
     as a dust on your body or clothing to repel them.)

  6. No amount of prevention will be *completely* successful.  Forget
     the fingernail polish.  I have finally settled upon a treatment
     that involves topical application of a combination of cortisone
     creme (reduces the inflamation and swelling) and benzocaine
     (relieves the itch).  I won't tell you all the things I've tried.
     Nor will I tell you some of the things my wife does since this
     counts as minor surgery and is best not mentioned (I also think
     it gains nothing).

  7. The swelling and itching can also be significantly relieved
     by the application of hot packs, and this seems to speed recovery
     as well.

Doctors seem not to care much about chiggers.  The urban and suburban
doctors apparently don't encounter them much.  And the rural doctors
seem to regard them as a force of nature that one must endure.  I
suspect that anyone who could come up with a good treatment for chiggers
would make a *lot* of money.",sci.med
"David Vergolini writes

Yeah, if the Tigers can keep scoring 20 runs a game.  If I'm reading all this  
woofing correctly, one midseason slump is going to pull this team out of  
contention.  Like Yogi says, I'll believe when I believe it.
",rec.sport.baseball
"

    INTENSIVE JAPANESE AT THE UNIVERSITY OF PITTSBURGH THIS SUMMER
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^


The University of Pittsburgh is offering two intensive Japanese language
courses this summer.  Both courses, Intensive Elementary Japanese and 
Intensive Intermediate Japanese, are ten week, ten credit courses 
each equivalent to one full year of Japanese language study.  They begin 
June 7 and end August 13.  The courses meet five days per week, five hours 
per day.  There is a flat rate tuition charge of $1600 per course.  
Fellowships available for science and engineering students.  Contact 
Steven Brener, Program Manager of the Japanese Science and Technology
Management Program, at the University of Pittsburgh at the number or
address below.  
ALL INTERESTED INDIVIDUALS ARE ENCOURAGED TO APPLY, THIS IS NOT LIMITED TO 
UNIVERSITY STUDENTS.



  

#######################################################################
#################   New Program Announcement   ########################
#######################################################################


            JAPANESE SCIENCE AND TECHNOLOGY MANAGEMENT PROGRAM

The Japanese Science and Technology Management Program (JSTMP) is a new
program jointly developed by the University of Pittsbugh and Carnegie Mellon 
University.  Students and professionals in the engineering and scientific 
communitites are encouraged to apply for classes commencing in June 1993 and 
January 1994.


PROGRAM OBJECTIVES
The program intends to promote technology transfer between Japan and the 
United States.  It is also designed to let scientists, engineers, and managers
experience how the Japanese proceed with technological development.  This is 
facilitated by extended internships in Japanese research facilities and
laboratories that provide participants with the opportunity to develop
long-term professional relationships with their Japanese counterparts.


PROGRAM DESIGN
To fulfill the objectives of the program, participants will be required to 
develop advanced language capability and a deep understanding of Japan and
its culture.  Correspondingly, JSTMP consists of three major components:

1. TRAINING IN THE JAPANESE LANGUAGE
Several Japanese language courses will be offered, including intensive courses
designed to expedite language preparation for scientists and engineers in a
relatively short time.

2. EDUCATION IN JAPANESE BUSINESS AND SOCIAL CULTURE
A particular enphasis is placed on attaining a deep understanding of the
cultural and educational basis of Japanese management approaches in 
manufacturing and information technology.  Courses will be available in a 
variety of departments throughout both universities including Anthropology,
Sociology, History, and Political Science.  Moreover, seminars and colloquiums
will be conducted.  Further, a field trip to Japanese manufacturing or 
research facilities in the United States will be scheduled.


3. AN INTERNSHIP OR A STUDY MISSION IN JAPAN
Upon completion of their language and cultural training at PITT and CMU, 
participants will have the opportunity to go to Japan and observe,
and participate in the management of technology.  Internships in Japan
will generally run for one year; however, shorter ones are possible.


FELLOWSHIPS COVERING TUITION FOR LANGUAGE AND CULTURE COURSES, AS WELL AS
STIPENDS FOR LIVING EXPENSES ARE AVAILABLE.

        FOR MORE INFORMATION AND APPLICATION MATERIALS CONTACT

STEVEN BRENER				SUSIE BROWN
JSTMP					Carnegie Mellon University, GSIA
University of Pittsburgh		Pittsburgh, PA 15213-3890
4E25 Forbes Quadrangle			Telephone: (412) 268-7806
Pittsburgh, PA 15260			FAX:	   (412) 268-8163
Telephone: (412) 648-7414		
FAX:       (412) 648-2199		

############################################################################
############################################################################ 


Interested individuals, companies and institutions should respond by phone or
mail.  Please do not inquire via e-mail.
Please note that this is directed at grads and professionals, however, advanced
undergrads will be considered.  Further, funding is resticted to US citizens
and permanent residents of the US.",sci.med
"I need some help.  We are upgrading our animation/video editing stand. We
are looking into the different type of setups for A/B roll and a cuts only
station.  We would like this to be controlled by a computer ( brand doesnt matter but maybe MAC, or AMIGA).  Low end to high end system setups would be very
helpful. If you have a system or use a system that might be of use, could you
mail me your system requirements, what it is used for, and all the hardware and
software that will be necessary to set the system up.  If you need more 
info, you  can mail me at   eylerken@u.washington.edu

thanks in advance.",comp.graphics
"
  Ah, so you finally found a use for that super slo-mo and frame advance
other than scrutinizing ""Sorority Babes in Heat"". Congrats! 


  Trust me, you'd have a helluva time manipulating them. Besides, if you
converted the film to video you'd have all kinds of artifacts because of the
difference in frame rate (unless you're an expert at doing 3/2 pulldown for
a laserdisc company or something). 


  Hey, no fair! What about 'Fettucine' Alfredo Griffin? The guy practically
has to pivot the bat around along with his body. 


  Daulton doesn't strike me as all that strange. He's a little bit quiet at 
the plate but, like Franco, gets the bat through the hitting zone on a level
plane. The first time I watched Julio Franco, I didn't think *anyone* could
hit like that. Now I marvel at how easy he makes it look; every time he makes
contact, it's *solid*. He's got good power to all fields and rarely is he
caught not ready for a pitch. 

  I wonder if Phil Plantier had a severe bout with hemorrhoids and had to
practice his swing while 'on the throne'? :-) Sure looks like it :-) 

  How 'bout one to add to your list: Travis Fryman? The guy plants his front
foot and seems to swing *across* his body. He generates a lot of power, but
I keep thinking he could generate even more if he could get a better pivot
out of his hips. 


  Well, they're already spoken for (by several people), but .. 

  I'd add Robbie Alomar's name to the list, among others. I really like Dean
Palmer's swing, for some twisted reason, as well as Pedro Munoz's swing. 


  A thought about May: It looks like they've taught him to turn on the ball.
IMHO, he's going to fall in love with his newfound power and start pulling
off the ball to the point that he's going to see *lots* of sinkers/sliders
low and away. Unless he adjusts quickly and starts rifling doubles to left 
and left-center, IMHO you're going to see a good number of weak grounders to 
the right side of the infield in the next month. 
",rec.sport.baseball
"Any more news on Steve's status since he lost the starting job
would be appreciated",rec.sport.baseball
"Name            Pos   AB    H    2B    3B    HR    RBI    RS    SB    E    AVG
------------------------------------------------------------------------------
Boston          OF    12    7                        2     6              .583
Galarraga       1B    28   13     3           1      9     2              .464
Tatum           3B     5    2     1                                       .400
Cole            CF    24    9           1            2     8     2        .375
E. Young        2B    28    9     1     1     1      5    10     5    3   .321
Hayes           3B    25    7     1           2      5     2     1    2   .280
Murphy          OF     4    1                        1                    .250
Bichette        RF    21    5                 1      5     3     1        .238
Clark           LF    24    5     2                        2          1   .208
Girardi          C    25    5     1     1            3     2              .200
Castilla        SS     6    1                                         1   .167
Benavides       SS    18    1                        2     1          4   .056
G. Young        OF     1                                   1              .000
PITCHERS         P    12                                                  .000
------------------------------------------------------------------------------
Totals               233   65     9     3     5     34    37     9   11   .279

Name            L/R   IP    H    R    ER    K    BB    ERA    W    L    S
-------------------------------------------------------------------------
Wayne            L     2.7  3    0     0    3     2    0.00   0    0    0
Aldred           L     5    4    3     1    1     6    1.80   0    0    0
Smith            R    12.3 15    3     3    2     3    2.19   1    1    0
Ashby            R     5    6    2     2    3     5    3.60   0    0    0 
Neid             R    12   15    6     6    5     8    4.50   1    1    0
Parrett          R     5.7  7    3     3    7     3    4.76   0    0    0
Blair            R     5.3  7    5     3    2     3    5.06   0    0    0
Henry            L     6    9    6     5    4     1    7.50   0    1    0
Ruffin           L     3    7    6     5    3     4   15.00   0    1    0
Reed             R     2.7  7    7     7    1     3   23.63   0    0    0
Holmes           R     1.3  6   10     9    1     4   60.75   0    1    0",rec.sport.baseball
"
Hmmm.  The last time I got stung by a bee I experienced the same reaction
the first poster's brother did.  We went off to the doctor to see if I
should worry about the fact that my foot was now about 3 times it's normal
size.  (And itched!!!  Ow!)  He basically said I shouldn't this time, but
that bee sting allergy was not something you tended to get aclimatized to,
but were something that each time got progressively worse generally and that
next time could be the time I go into anaphylactic shock.  Admittedly this
was many years ago when I was young.  Since then I just make sure I don't
get stung.  I also should carry a bee sting kit with me, but I don't.  

This isn't scientific or proof, but this would lead me to believe it's not a
different reaction, just a different degree of reaction.  Allergies work
that way.  People have various reactions.  Sort of like diabetes, some
people can get by with just monitoring their diet, others have to monitor
their diet and use insulin sometimes while others have to watch their diet
like a hawk and use insulin regularly.  

I think MSG is probably similar...some people have allergic reactions to
it.  Some people are allergic to fermented things and can't use soy
sauce...but the chinese have been using it for centuries... that doesn't
necessarily mean that it's safe for everyone.  ",sci.med
"KC(?) news was doing a report on that.  They said that McRae is
really a batting coach and not a manager.  But for some reason
he took the job.  Whatever the reason, the Royals need a new
manager now...while it is too late.",rec.sport.baseball
"
It is obvious that Mr. Cramer has the 'ability' to take the 'leap of faith'.
I have listened to several of the men involved in this study, and even they
claim that the men involved will not 'tell the whole truth'.

I put little value in extrapolating from these types of 'studies' or 'surveys',
they have limited subsets of individuals, and there is alot of skewing due
to improper selection methods, and the bias of the people involved in the
studies on both sides- subject and researcher.

Would you admit to be part of a group that was not very well liked?  Would 
you admit to having had sex with other people at some considered abnormal
rate (this applies to heterosexual men).  In fact, as one gay man and one
straight man put it, ""men lie about the number of partners, because that's
the thing to do""- our culture for the male almost requires this type of
response.  It may seem harmless and silly, but carries a large emotional
and mental price tag.",talk.politics.misc
": Could somebody explain to me what a centrifuge is and what it is
: used for? I vaguely remembre it being something that spins test tubes
: around really fast but I cant remember why youd want to do that?


Purely recreational.  They get bored sitting in that
rack all the time.


",sci.med
"
TRANSLATION- you minorities stay in predesignated areas.  We the majority
are 'right', anything you do is 'wrong', since might makes right, and
the majority always rules.



Oh- crime prevention at its best.  Well let's extrapolate this, maybe if 
you didn't display all of your private property, then those nasty theifs
wouldn't go after it.  And don't carry any money, that way those muggers
won't bother you.


Oh I did not know that Le JoJo is a typical homosexual.

Stop making statements about something you know nothing about, that is
gay people.  You make your sweeping generalizations with no grounding 
in reality.


What I hope is not true- That you are a typical heterosexual.  Anyone want
to comment on this?

And if you are typical then I can start extrapolating a lot of interesting
conjectures about heterosexuals.",talk.politics.misc
"I got asked in Sci. Med. Nutrition about vitamin C and oxalate production(
toxic, kidney stone formation?).  I decided to post my answer here as well 
because of the recent question about kidney stones.  Not long after I got 
into Sci. Med. I got flamed by a medical fellow for stating that magnesium 
would prevent kidney stone formation.  I'm going to state it again here.
But the best way to prevent kidney stones from forming is to take B6 
supplements.  Read on to find out why(I have my asbestos suit on now guys).

Vitamin C will form oxalic acid.  But large doses are needed (above 6 grams 
per day).

	1. Review Article ""Nutritional factors in calcium containing kidney 
	   stones with particular emphasis on Vitamin C"" Int. Clin. Nutr. Rev.
	   5(3):110-129(1985).

But glycine also forms oxalic acid(D-amino acid oxidases).  For both 
glycine and vitamin C, one of the best ways to drastically reduce this 
production is not to cut back on dietary intake of vitamin C or glycine, 
but to increase your intake of vitamin B6.

	2. ""Control of hyperoxaluria with large doses of pyridoxine in 
	    patients with kidney stones"" Int. Urol. Nephrol. 20(4):353-59(1988)
	    200 to 500 mg of B6 each day significasntly decreased the urinary 
	    excretion of oxalate over the 18 month treatment program.

	3. The action of pyridoxine in primary hyperoxaluria"" Clin. Sci. 38
	   :277-86(1970).  Patients receiving at least 150mg B6 each day 
	   showed a significant reduction in urinary oxalate levels.

For gylcine, this effect is due to increased transaminase activity(B6 is 
required for transaminase activity) which makes less glycine available for 
oxidative deamination(D-amino acid oxidases).  For vitamin C, the effect is 
quite different.  There are different pathways for vitamin C catabolism.  
The pathway that leads to oxalic acid formation will usually have 17 to 40% 
of the ingested dose going into oxalic acid.  But this is highly variable 
and the vitamin C review article pointed out that unless the dose gets upto 
6 grams per day, not too much vitamin C gets catabolized to form oxalic 
acid.  At very high doses of vitamin C(above 10 grams per day), more of the 
extra vitamin C (more than 40% conversion) can end up as oxalic acid.  In a 
very early study on vitamin C and oxalic production(Proc. Soc. Exp. Biol. 
Med. 85:190-92(1954), intakes of 2 grams per day up to 9 grams per day 
increased the average oxalic acid excretion from 38mg per day up to 178mg 
per day.  Until 8 grams per day was reached, the average excreted was 
increased by only 3 to 12mg per day(2 gram dose, 4 gram dose, 8 gram dose 
and 9gram dose). 8 grams jumped it to 45mg over the average excretion 
before supplementation and 9 grams jumped it to 150 mg over the average 
before supplementation.

B6 is required by more enzymes than any other vitamin in the body.  There 
are probably some enzymes that require vitamin B6 that we don't know about 
yet.  Vitamin C catabolism is still not completely understood but the 
speculation is that this other pathway that does not form oxalic acid must 
have an enzyme in it that requires B6.  Differences in B6 levels could then 
explain the very variable production of oxalic acid from a vitamin C 
challenge(this is not the preferred route of catabolism).  Increasing your 
intake of B6 would then result in less oxalic acid being formmed if you 
take vitamin C supplements.  Since the typical American diet is deficient 
in B6, some researchers believe that the main cause of calcium-oxalate 
kidney stones is B6 deficiency(especially since so little oxalic acid gets 
absorbed from the gut).  Diets providing 0 to 130mg of oxalic acid per day 
showed absolutely no change in urinary excretion of oxalate(Urol Int.35:309
-15,1980).  If 400mg was present each day, there was a significant increase 
in urinary oxalate excretion.

	Here are the high oxalate foods:

	1. Beans, coca, instant coffee, parsley, rhubarb, spinach and tea.
	   Contain at least 25mg/100grams

	2. Beet tops, carrots, celery, chocolate, cumber, grapefruit, kale, 
	   peanuts, pepper, sweet potatoe.
	   Contain 10 to 25 mg/100grams.

If the threshold is 130mg per day, you can see that you really have a lot 
of latitude in food selection.  A recent N.Eng.J. Med. article also points 
out that one good way to prevent kidney stone formation is to increase your 
intake of calcium which will prevent most of the dietary oxalate from being 
absorbed at all.  If you also increase your intake of B6, you shouldn't 
have to worry about kidney stones at all. The RDA for B6 is 2mg per day for 
males and 1.6mg per day for females(directly related to protein intake).
B6 can be toxic(nerve damage) if it is consumed in doses of 500mg or more 
per day for an extended peroid(weeks to months).  

The USDA food survey done in 1986 had an average intake of 1.87 mg per day 
for males and 1.16mg per day for females living in the U.S.  Coupled with 
this low intake was a high protein diet(which greatly increases the B6 
requirement), as well as the presence of some of the 40 different drugs that 
either block B6 absorption, are metabolic antagonists of B6, or promote B6 
excretion in the urine.  Common ones are: birth control pills, alcohol,
isoniazid, penicillamine, and corticosteroids.  I tell my students to 
supplement all their patients that are going to get any of the drugs that 
increase the B6 requirement.  The dose recommended for patients taking 
birth control pills is 10-15mg per day and this should work for most of the 
other drugs that increase the B6 requirement(this would be on top of your 
dietary intake of B6).  Any patient that has a history of kidney stone 
formation should be given B6 supplements.

One other good way to prevent kidney stone formation is to make sure your 
Ca/Mg dietary ratio is 2/1.  Magnesium-oxalate is much more soluble than is 
calcium-oxalate.

	4. ""The magnesium:calcium ratio in the concentrated urines of 
patients with calcium oxalate calculi""Invest. Urol 10:147(1972)

	5. ""Effect of magnesium citrate and magnesium oxide on the 
crystallization of calcium in urine: changes producted by food-magnesium 
interaction""J. Urol. 143(2):248-51(1990).

	6.Review Article, ""Magnesium in the physiopathology and treatment 
of renal calcium stones"" J. Presse Med. 161(1):25-27(1987).

There are actually about three times as many articles published in the 
medical literature on the role of magnesium in preventing kidney stone 
formation than there are for B6.  I thought that I was being pretty safe in 
stating that magnesium would prevent kidney stone formation in an earlier 
post in this news group but good old John A. in Mass. jumped all over me. I 
guess that he doesn't read the medical literature.  Oh well, since kidney 
stones can be a real pain and a lot of people suffer from them, I thought 
I'd tell you how you can avoid the pain and stay out of the doctor's office.

Martin Banschbach, Ph.D.
Professor of Biochemistry and Chairman
Department of Biochemistry and Microbiology
OSU College of Osteopathic Medicine
1111 W. 17th Street
Tulsa, Ok. 74107",sci.med
"If you want to see environmental disasters, go to eastern Europe or some
parts of the FSU (former Soviet Union).  This is because they had no
environmental protection laws and were trying to increase productivity
at any expense to justify their political systems.  Luckily for us, some
of our politicians with vision passed some environmental laws.  That
isn't to say that they shouldn't be modified, but all I ever hear from
you is that the environmental laws were dreamed up by a bunch of
left-wing tree-huggers intent on putting us back on horseback.  Yes,
there are some of those, but a lot of us simply want to procede with
caution.

-- 
John Viveiros     (jviv@chevron.com)
Chevron USA        Standard disclaimer applies
Midland TX 
-- 
               NetNews userid for nntpserver.chevron.com",talk.politics.misc
"
[ These two paragraphs are from two different posts.  In splicing them 
  together it is not my intention to change Steve's meaning or misrepresent
  him in any way.  I don't *think* I've done so. ]


Part of what started this was my earlier example of Illinois, USA requiring
anyone doing more than X automobile transfers a year (X = 10, I think)
to become licensed as a used car dealer.  In addition, it requirs anyone
with a used car dealer's license to own at least 10 cars at a time, all the
time. 

Let me continue with this example and try to answer Steve's questions.

Steve, let's say you have the talent and inclination to fix up and resell
cars.  Either you've gotten good enough at it in your spare time to bump
up against these limits, or you would like to do it full-time but these
stupid, arbitrary laws prevent you from starting out small and pulling
yourself up.  So I'm protected from a hungry neighborhood competitor willing
to take a low profit while working extra hard to fulfill my needs, and you're
protected from doing what you want with your life.

Here's what I see libertarianism offering you:

Your money is truly yours; it belongs to you.  You can use it to buy a car.
If you use it to buy a car, it is truly your car; it belongs to you.  You
can use your money to fix up that car.  Since it is your car, you can sell
that car.

Your life is truly yours; it belongs to you.  It matters not if someone
thinks that it's ""wrong"" for you to buy and sell 10 cars within 12 months
rather than, say, 9 cars.  They may dissaprove, but it is not their life or
their money, it is your life and your money.

My money is truly mine; it belongs to me.  I can use it to buy a car.
Perhaps your car.  Perhaps that 10th car, the one that someone, somewhere
dissaproves of you selling and, presumably, of me buying.

That someone could go to the government and insist that the government make
us stop it.  But the government would be powerless to stop us from doing
what we like with our own property, in the abscence of fraud or agression.
And it would be powerless to stop us from associating with each other.

This does not seem to me to be a utopian dream, but basic human decency
and common sense.  A real grass-roots example of freedom and liberty.
And yes, not having a few people acting as our masters, approving or
rejecting each of our basic transactions with each other, does strike me
as a wonderful way to improve the human condition.",talk.politics.misc
"



You also have a severe problem with news headers.

FTP to cs.purdue.edu:pub/vanecek and pull proxima.tar.Z
and proxima.ps.Z.  Tres spif.

-- ",comp.graphics
"Hi !!! This is the response for Wayne Michael...and certainly for other-one :-)


I'm sorry for...

    1)  The late of the answer but I couldn't find xv221 for msdos 'cause 
	I forgot the address...but I've retrieve it..

    2)  Posting this answer here in comp.graphics 'cause I can't use e-mail,
	not yet....

   2) My bad english 'cause I'm a Swiss and my language is french....


After a long time I retrieve the address where you can find XV for Dos...

	Site	: omnigate.clarkson.edu
	Aliases	: grape.ecs.clarkson.edu
	Number	: 128.153.4.2

	/pub/msdos/djgpp/pub

	it's xv221.zip (?) I think...


Certainly you read the other answer from Kevin Martin... He write about DV/X 
(?). 

    What is it ?????? Could Someone answer ????
	
	Thanx in advance.... 

-- 
---------------------------------------------------------------------
*								    *
*  Pascal PERRET     		|	perret@eicn.etna.ch         *
*  Ecole d'ingénieur ETS	|	(Not Available at this time)*
*  2400 Le LOCLE		|				    *
*  Suisse 							    *
*		     !!!! Enjoy COMPUTER !!!!			    *
*								    *",comp.graphics
"
are you serious? pitchers are pinch-hit for in the nl.  they are not in the
nl.  if a pitcher is cranking in the al, he will stay in the game.  if he
is cranking in the nl, he may not - ESPECIALLY if it's a pitchers' duel,
and his team needs an extra run.",rec.sport.baseball
"Gordon Banks:

This certainly describes my situation perfectly. For me there is
a constant dynamic between my tendency to eat, which appears to
be totally limitless, and the purely conscious desire to not
put on too much weight. When I get too fat, I just diet/exercise
more (with varying degrees of success) to take off the
extra weight. Usually I cycle within a 15 lb range, but
smaller and larger cycles occur as well. I'm always afraid
that this method will stop working someday, but usually
I seem to be able to hold the weight gain in check.
This is one reason I have a hard time accepting the notion
of some metabolic derangement associated with cycle dieting
(that results in long-term weight gain). I have been cycle-
dieting for at least 20 years without seeing such a change.

I think a vigorous exercise program can go a long way toward
keeping the cycles smaller and the baseline weight low.",sci.med
"Heard minutes ago on KOA radio, Denver.

Nolan Ryan to have arthroscopic on a knee, and
to miss 2 - 5 weeks.

Rockies (Nied) lead Mets (Gooden) 4 - 0 in 7th.
All runs in first inning.",rec.sport.baseball
"

Good story, Chuck, but it won't wash.  I have read the NY Acad Sci
one (and have it).  This AM I couldn't find any reference to
""weight rebound"".  I'm not saying it isn't there, but since you
cited it, it is your responsibility to show me where it is in there.
There is no index.  I suspect you overstepped your knowledge base,
as usual.








-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" ",sci.med
"

I'm not sure about that.  Did you see the ""poll"" they took that showed
that most people thought physicians should be paid $80,000 per year
tops?  That's all I make, but I doubt that most physicians are going
to work very hard for that kind of bread.  Many wouldn't be able
to service their med school debts on that.  Mike Royko had a good
column about it.

-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" ",sci.med
": There is a new version of the RTrace ray-tracing package (8.2.0) at
: asterix.inescn.pt [192.35.246.17] in directory pub/RTrace.
: Check the README file.

cant seem to reach the site from over here:
",comp.graphics
